"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 13, 2017","5,460.47","5,434.12","5,468.66","5,432.96","-","0.47%"
"Oct 12, 2017","5,435.08","5,463.90","5,477.46","5,429.57","-","-0.56%"
"Oct 11, 2017","5,465.65","5,476.28","5,477.83","5,443.33","-","-0.21%"
"Oct 10, 2017","5,477.32","5,490.27","5,493.13","5,455.36","-","-0.15%"
"Oct 06, 2017","5,485.63","5,439.13","5,491.28","5,420.88","-","0.85%"
"Oct 05, 2017","5,439.13","5,438.37","5,454.00","5,432.29","-","-0.21%"
"Oct 04, 2017","5,450.49","5,420.98","5,453.98","5,419.98","-","0.56%"
"Oct 03, 2017","5,420.14","5,377.42","5,424.74","5,376.06","-","0.91%"
"Oct 02, 2017","5,371.43","5,346.74","5,375.54","5,341.95","-","0.55%"
"Sep 29, 2017","5,341.93","5,309.60","5,351.46","5,302.68","-","0.61%"
"Sep 28, 2017","5,309.47","5,301.62","5,315.86","5,284.67","-","0.19%"
"Sep 27, 2017","5,299.51","5,272.25","5,305.67","5,272.25","-","0.67%"
"Sep 26, 2017","5,264.11","5,262.52","5,277.83","5,251.51","-","0.05%"
"Sep 25, 2017","5,261.73","5,290.64","5,300.07","5,249.94","-","-0.53%"
"Sep 22, 2017","5,289.92","5,286.81","5,299.01","5,273.72","-","0.04%"
"Sep 21, 2017","5,288.00","5,241.88","5,295.27","5,235.04","-","0.89%"
"Sep 20, 2017","5,241.48","5,226.59","5,248.39","5,215.12","-","0.76%"
"Sep 15, 2017","5,202.05","5,156.81","5,214.28","5,149.62","-","0.81%"
"Sep 14, 2017","5,160.46","5,162.49","5,168.55","5,148.23","-","-0.05%"
"Sep 13, 2017","5,162.91","5,173.78","5,183.44","5,151.16","-","-0.12%"
"Sep 12, 2017","5,168.92","5,154.15","5,193.07","5,154.15","-","0.33%"
"Sep 11, 2017","5,152.09","5,103.35","5,159.59","5,098.59","-","1.18%"
"Sep 08, 2017","5,091.81","5,113.16","5,129.75","5,088.14","-","-0.37%"
"Sep 07, 2017","5,110.55","5,081.33","5,119.51","5,080.39","-","0.59%"
"Sep 06, 2017","5,080.59","5,133.47","5,133.47","5,076.85","-","-1.02%"
"Sep 05, 2017","5,133.18","5,144.48","5,152.22","5,103.51","-","-0.29%"
"Sep 04, 2017","5,147.94","5,173.46","5,174.50","5,142.82","-","-0.50%"
"Sep 01, 2017","5,173.91","5,152.67","5,181.25","5,145.89","-","0.40%"
"Aug 31, 2017","5,153.15","5,157.49","5,168.60","5,132.11","-","-0.06%"
"Aug 30, 2017","5,156.23","5,164.58","5,176.23","5,146.17","-","-0.13%"
"Aug 29, 2017","5,162.89","5,169.83","5,170.93","5,146.72","-","-0.16%"
"Aug 28, 2017","5,171.12","5,179.11","5,194.08","5,152.40","-","-0.10%"
"Aug 25, 2017","5,176.11","5,152.80","5,178.68","5,145.54","-","0.45%"
"Aug 24, 2017","5,152.80","5,128.47","5,162.57","5,114.79","-","0.48%"
"Aug 23, 2017","5,127.93","5,115.60","5,135.05","5,100.52","-","0.26%"
"Aug 22, 2017","5,114.69","5,101.43","5,120.10","5,101.43","-","0.25%"
"Aug 21, 2017","5,101.73","5,122.63","5,125.45","5,095.00","-","-0.28%"
"Aug 18, 2017","5,116.27","5,113.24","5,121.73","5,106.12","-","0.10%"
"Aug 17, 2017","5,111.05","5,110.67","5,128.60","5,092.73","-","0.01%"
"Aug 16, 2017","5,110.67","5,068.68","5,127.11","5,065.32","-","0.93%"
"Aug 14, 2017","5,063.73","5,034.81","5,080.18","5,029.96","-","0.60%"
"Aug 11, 2017","5,033.32","5,062.18","5,062.18","5,020.26","-","-0.47%"
"Aug 10, 2017","5,057.11","5,083.37","5,092.40","5,047.67","-","-0.57%"
"Aug 09, 2017","5,086.27","5,118.26","5,118.44","5,074.06","-","-0.74%"
"Aug 08, 2017","5,124.23","5,137.14","5,138.80","5,115.83","-","-0.32%"
"Aug 07, 2017","5,140.75","5,099.66","5,144.42","5,095.26","-","0.67%"
"Aug 04, 2017","5,106.41","5,078.41","5,107.60","5,073.85","-","0.62%"
"Aug 03, 2017","5,074.86","5,096.83","5,099.30","5,065.17","-","-0.44%"
"Aug 02, 2017","5,097.15","5,078.02","5,102.48","5,076.77","-","0.39%"
"Aug 01, 2017","5,077.38","5,062.50","5,080.66","5,057.91","-","0.25%"
"Jul 31, 2017","5,064.62","5,080.18","5,082.46","5,041.14","-","-0.23%"
"Jul 28, 2017","5,076.07","5,050.91","5,077.02","5,041.72","-","0.53%"
"Jul 27, 2017","5,049.41","5,041.97","5,053.96","5,031.22","-","0.15%"
"Jul 26, 2017","5,042.09","5,042.83","5,044.14","5,023.93","-","0.17%"
"Jul 25, 2017","5,033.41","5,022.19","5,043.96","5,011.71","-","0.25%"
"Jul 24, 2017","5,020.72","5,007.97","5,028.57","4,986.99","-","0.21%"
"Jul 21, 2017","5,010.01","5,034.07","5,039.01","4,999.79","-","-0.50%"
"Jul 20, 2017","5,035.08","5,035.76","5,039.69","5,022.92","-","-0.04%"
"Jul 19, 2017","5,037.32","5,043.15","5,046.68","5,029.43","-","-0.05%"
"Jul 18, 2017","5,039.72","5,049.71","5,049.71","5,007.25","-","-0.14%"
"Jul 17, 2017","5,046.88","5,003.01","5,050.44","4,991.19","-","0.93%"
"Jul 14, 2017","5,000.40","4,985.39","5,006.47","4,969.54","-","0.28%"
"Jul 13, 2017","4,986.41","4,960.42","4,990.59","4,959.88","-","0.59%"
"Jul 12, 2017","4,956.95","4,895.18","4,959.70","4,895.18","-","1.27%"
"Jul 11, 2017","4,894.91","4,904.06","4,911.06","4,884.76","-","-0.14%"
"Jul 10, 2017","4,901.90","4,856.65","4,904.96","4,856.65","-","0.97%"
"Jul 07, 2017","4,854.98","4,830.31","4,864.81","4,830.31","-","0.47%"
"Jul 06, 2017","4,832.28","4,849.98","4,850.93","4,816.71","-","-0.34%"
"Jul 05, 2017","4,848.56","4,837.91","4,853.29","4,807.44","-","0.25%"
"Jul 04, 2017","4,836.51","4,785.30","4,839.42","4,771.27","-","1.10%"
"Jul 03, 2017","4,783.89","4,749.57","4,787.38","4,740.88","-","0.77%"
"Jun 30, 2017","4,747.24","4,725.93","4,753.56","4,725.83","-","0.36%"
"Jun 29, 2017","4,730.31","4,749.58","4,752.09","4,717.80","-","-0.36%"
"Jun 28, 2017","4,747.23","4,759.13","4,769.26","4,742.97","-","-0.26%"
"Jun 27, 2017","4,759.70","4,767.73","4,781.92","4,753.26","-","-0.14%"
"Jun 23, 2017","4,766.20","4,755.31","4,790.04","4,755.31","-","0.19%"
"Jun 22, 2017","4,756.95","4,749.81","4,769.11","4,749.02","-","0.09%"
"Jun 21, 2017","4,752.46","4,794.82","4,797.72","4,736.29","-","-0.90%"
"Jun 20, 2017","4,795.59","4,820.44","4,824.63","4,786.43","-","-0.60%"
"Jun 19, 2017","4,824.41","4,836.47","4,849.13","4,813.40","-","-0.24%"
"Jun 16, 2017","4,836.23","4,850.43","4,858.38","4,822.87","-","-0.28%"
"Jun 15, 2017","4,849.95","4,881.67","4,882.61","4,825.62","-","-0.63%"
"Jun 14, 2017","4,880.60","4,884.56","4,889.95","4,871.23","-","-0.03%"
"Jun 13, 2017","4,881.96","4,850.37","4,885.74","4,846.51","-","0.65%"
"Jun 12, 2017","4,850.42","4,845.84","4,856.98","4,828.35","-","0.08%"
"Jun 09, 2017","4,846.33","4,859.67","4,867.28","4,841.95","-","-0.27%"
"Jun 08, 2017","4,859.67","4,891.03","4,894.58","4,846.22","-","-0.63%"
"Jun 07, 2017","4,890.39","4,912.79","4,917.85","4,883.83","-","-0.44%"
"Jun 06, 2017","4,912.00","4,898.75","4,920.01","4,897.06","-","0.31%"
"Jun 05, 2017","4,897.01","4,898.98","4,901.42","4,879.89","-","-0.05%"
"Jun 02, 2017","4,899.28","4,889.54","4,903.87","4,879.82","-","0.22%"
"Jun 01, 2017","4,888.56","4,855.88","4,892.20","4,855.88","-","0.68%"
"May 31, 2017","4,855.75","4,899.74","4,902.31","4,843.99","-","-0.93%"
"May 30, 2017","4,901.14","4,890.46","4,911.46","4,888.23","-","0.22%"
"May 29, 2017","4,890.49","4,893.90","4,894.95","4,874.46","-","0.08%"
"May 26, 2017","4,886.44","4,871.32","4,896.00","4,863.68","-","0.29%"
"May 25, 2017","4,872.36","4,872.96","4,879.52","4,855.44","-","0.02%"
"May 24, 2017","4,871.34","4,837.38","4,874.40","4,836.70","-","0.77%"
"May 23, 2017","4,833.98","4,802.77","4,837.78","4,801.41","-","0.65%"
"May 22, 2017","4,802.90","4,807.83","4,811.67","4,776.06","-","0.19%"
"May 19, 2017","4,793.71","4,781.38","4,828.53","4,781.38","-","0.39%"
"May 18, 2017","4,775.07","4,825.10","4,830.69","4,769.71","-","-1.62%"
"May 17, 2017","4,853.49","4,883.75","4,891.79","4,837.24","-","-0.45%"
"May 16, 2017","4,875.40","4,892.16","4,895.45","4,865.98","-","-0.32%"
"May 15, 2017","4,890.96","4,854.30","4,893.54","4,854.30","-","0.80%"
"May 12, 2017","4,851.94","4,820.81","4,852.96","4,819.62","-","0.65%"
"May 11, 2017","4,820.62","4,825.45","4,832.36","4,803.30","-","-0.10%"
"May 10, 2017","4,825.49","4,807.72","4,838.62","4,807.71","-","0.37%"
"May 09, 2017","4,807.72","4,823.33","4,833.19","4,798.45","-","-0.32%"
"May 08, 2017","4,823.33","4,851.86","4,855.92","4,819.08","-","-0.42%"
"May 05, 2017","4,843.77","4,853.13","4,861.01","4,839.51","-","-0.20%"
"May 04, 2017","4,853.40","4,858.76","4,862.78","4,829.25","-","-0.03%"
"May 03, 2017","4,854.88","4,886.52","4,887.85","4,826.24","-","-0.48%"
"May 02, 2017","4,878.12","4,796.69","4,885.08","4,796.49","-","1.73%"
"Apr 28, 2017","4,795.13","4,785.63","4,810.89","4,784.00","-","0.25%"
"Apr 27, 2017","4,783.08","4,851.49","4,857.11","4,772.53","-","-1.42%"
"Apr 26, 2017","4,852.09","4,868.95","4,874.34","4,832.32","-","-0.33%"
"Apr 25, 2017","4,868.06","4,849.56","4,872.00","4,847.11","-","0.39%"
"Apr 24, 2017","4,849.15","4,818.89","4,860.67","4,804.64","-","0.83%"
"Apr 21, 2017","4,809.47","4,812.62","4,824.19","4,794.28","-","0.09%"
"Apr 20, 2017","4,805.32","4,838.67","4,841.24","4,796.57","-","-0.67%"
"Apr 18, 2017","4,837.87","4,859.42","4,861.76","4,821.42","-","-0.47%"
"Apr 17, 2017","4,860.48","4,858.51","4,867.08","4,845.48","-","0.04%"
"Apr 13, 2017","4,858.51","4,863.89","4,876.90","4,851.01","-","-0.11%"
"Apr 12, 2017","4,864.03","4,873.36","4,878.16","4,844.00","-","-0.25%"
"Apr 11, 2017","4,876.01","4,900.05","4,901.73","4,852.64","-","-0.50%"
"Apr 10, 2017","4,900.42","4,888.42","4,904.81","4,882.03","-","0.25%"
"Apr 07, 2017","4,888.35","4,894.41","4,901.34","4,883.18","-","-0.19%"
"Apr 06, 2017","4,897.64","4,875.01","4,901.60","4,863.33","-","0.51%"
"Apr 05, 2017","4,872.82","4,825.22","4,878.79","4,825.22","-","0.98%"
"Apr 04, 2017","4,825.76","4,788.96","4,828.88","4,788.19","-","0.71%"
"Apr 03, 2017","4,791.56","4,786.14","4,800.55","4,777.70","-","0.17%"
"Mar 31, 2017","4,783.42","4,811.19","4,814.64","4,770.10","-","-0.74%"
"Mar 30, 2017","4,818.87","4,854.41","4,858.49","4,813.01","-","-0.74%"
"Mar 29, 2017","4,854.58","4,867.10","4,867.95","4,839.96","-","-0.29%"
"Mar 28, 2017","4,868.88","4,762.99","4,877.00","4,762.99","-","2.30%"
"Mar 27, 2017","4,759.19","4,757.91","4,763.38","4,725.17","-","-0.04%"
"Mar 24, 2017","4,760.87","4,723.25","4,763.86","4,723.25","-","0.71%"
"Mar 23, 2017","4,727.40","4,694.48","4,735.32","4,691.08","-","0.80%"
"Mar 22, 2017","4,689.78","4,662.22","4,696.29","4,636.97","-","0.39%"
"Mar 21, 2017","4,671.42","4,663.72","4,679.17","4,621.12","-","0.20%"
"Mar 20, 2017","4,662.14","4,650.85","4,668.88","4,636.91","-","0.21%"
"Mar 17, 2017","4,652.40","4,614.37","4,672.81","4,606.45","-","0.78%"
"Mar 16, 2017","4,616.47","4,554.55","4,622.14","4,554.55","-","1.49%"
"Mar 15, 2017","4,548.86","4,530.32","4,556.37","4,523.07","-","0.47%"
"Mar 14, 2017","4,527.59","4,545.90","4,547.16","4,506.63","-","-0.33%"
"Mar 13, 2017","4,542.40","4,475.71","4,547.79","4,471.81","-","1.51%"
"Mar 10, 2017","4,474.88","4,468.12","4,479.28","4,465.57","-","0.15%"
"Mar 09, 2017","4,467.98","4,467.92","4,471.78","4,459.66","-","-0.01%"
"Mar 08, 2017","4,468.50","4,475.66","4,492.08","4,465.12","-","-0.18%"
"Mar 07, 2017","4,476.43","4,468.10","4,483.25","4,459.83","-","0.20%"
"Mar 06, 2017","4,467.32","4,427.78","4,475.94","4,412.10","-","0.85%"
"Mar 03, 2017","4,429.79","4,416.49","4,432.80","4,404.37","-","0.22%"
"Mar 02, 2017","4,420.11","4,400.44","4,420.86","4,400.44","-","0.46%"
"Mar 01, 2017","4,399.95","4,364.50","4,406.72","4,359.77","-","0.92%"
"Feb 28, 2017","4,359.88","4,345.95","4,366.89","4,340.45","-","0.31%"
"Feb 27, 2017","4,346.44","4,343.79","4,351.02","4,337.43","-","0.06%"
"Feb 24, 2017","4,343.67","4,360.56","4,361.59","4,330.65","-","-0.35%"
"Feb 23, 2017","4,359.13","4,373.59","4,380.49","4,352.00","-","-0.38%"
"Feb 22, 2017","4,375.70","4,373.02","4,384.75","4,365.22","-","0.05%"
"Feb 21, 2017","4,373.39","4,359.02","4,381.56","4,346.60","-","0.41%"
"Feb 20, 2017","4,355.65","4,352.64","4,359.96","4,350.17","-","0.13%"
"Feb 17, 2017","4,349.97","4,364.19","4,368.83","4,342.51","-","-0.32%"
"Feb 16, 2017","4,363.72","4,353.05","4,367.72","4,349.60","-","0.21%"
"Feb 15, 2017","4,354.65","4,342.48","4,359.38","4,331.57","-","0.27%"
"Feb 14, 2017","4,343.00","4,378.63","4,379.66","4,333.75","-","-0.35%"
"Feb 13, 2017","4,358.43","4,316.30","4,364.75","4,311.72","-","1.07%"
"Feb 10, 2017","4,312.23","4,299.74","4,317.56","4,297.45","-","0.37%"
"Feb 09, 2017","4,296.15","4,268.00","4,300.69","4,261.42","-","0.68%"
"Feb 08, 2017","4,267.33","4,258.31","4,273.45","4,246.63","-","0.22%"
"Feb 07, 2017","4,257.78","4,249.13","4,264.29","4,246.52","-","0.25%"
"Feb 06, 2017","4,247.17","4,261.93","4,265.56","4,231.03","-","-0.35%"
"Feb 03, 2017","4,261.98","4,225.26","4,271.29","4,219.85","-","0.85%"
"Feb 02, 2017","4,226.07","4,204.29","4,235.42","4,202.91","-","0.52%"
"Feb 01, 2017","4,204.20","4,202.50","4,233.74","4,202.11","-","0.11%"
"Jan 31, 2017","4,199.50","4,210.81","4,213.51","4,190.36","-","-0.24%"
"Jan 30, 2017","4,209.78","4,275.74","4,277.50","4,205.51","-","-1.54%"
"Jan 27, 2017","4,275.72","4,311.40","4,312.34","4,271.36","-","-0.83%"
"Jan 26, 2017","4,311.51","4,299.28","4,315.11","4,295.48","-","0.36%"
"Jan 25, 2017","4,296.05","4,276.04","4,298.79","4,276.04","-","0.47%"
"Jan 24, 2017","4,276.04","4,261.48","4,278.69","4,242.27","-","0.40%"
"Jan 23, 2017","4,258.88","4,264.32","4,267.70","4,250.98","-","0.01%"
"Jan 20, 2017","4,258.37","4,266.04","4,266.30","4,249.10","-","-0.18%"
"Jan 19, 2017","4,266.21","4,267.43","4,271.67","4,253.95","-","-0.03%"
"Jan 18, 2017","4,267.43","4,232.37","4,272.20","4,231.27","-","0.85%"
"Jan 17, 2017","4,231.33","4,219.89","4,235.07","4,218.50","-","0.21%"
"Jan 16, 2017","4,222.47","4,236.03","4,241.58","4,218.06","-","-0.29%"
"Jan 13, 2017","4,234.91","4,237.11","4,240.03","4,228.49","-","-0.00%"
"Jan 12, 2017","4,234.95","4,209.98","4,238.45","4,209.98","-","0.59%"
"Jan 11, 2017","4,210.13","4,176.20","4,213.67","4,174.43","-","0.85%"
"Jan 10, 2017","4,174.58","4,161.19","4,182.70","4,160.53","-","0.31%"
"Jan 09, 2017","4,161.51","4,171.71","4,173.52","4,153.06","-","-0.23%"
"Jan 06, 2017","4,171.14","4,163.78","4,182.92","4,159.33","-","0.18%"
"Jan 05, 2017","4,163.65","4,169.85","4,178.84","4,141.54","-","-0.11%"
"Jan 04, 2017","4,168.34","4,151.74","4,176.65","4,151.61","-","0.47%"
"Jan 03, 2017","4,148.86","4,150.52","4,176.28","4,144.86","-","-0.06%"
"Dec 30, 2016","4,151.39","4,127.80","4,155.15","4,127.15","-","0.58%"
"Dec 29, 2016","4,127.48","4,098.42","4,141.47","4,098.42","-","0.71%"
"Dec 28, 2016","4,098.22","4,041.39","4,115.57","4,039.63","-","1.41%"
"Dec 27, 2016","4,041.32","4,049.04","4,060.41","4,038.49","-","-0.16%"
"Dec 26, 2016","4,047.72","4,043.82","4,062.96","4,028.61","-","0.14%"
"Dec 23, 2016","4,042.24","4,113.21","4,118.95","4,037.43","-","-1.83%"
"Dec 22, 2016","4,117.67","4,150.75","4,156.25","4,111.24","-","-0.83%"
"Dec 21, 2016","4,152.05","4,192.33","4,198.14","4,145.14","-","-0.98%"
"Dec 20, 2016","4,193.18","4,208.06","4,213.94","4,189.66","-","-0.23%"
"Dec 19, 2016","4,202.64","4,210.92","4,243.35","4,199.85","-","-0.23%"
"Dec 16, 2016","4,212.37","4,222.50","4,243.63","4,200.33","-","-0.29%"
"Dec 15, 2016","4,224.62","4,230.21","4,240.98","4,212.86","-","-0.12%"
"Dec 14, 2016","4,229.75","4,271.73","4,275.16","4,223.71","-","-1.00%"
"Dec 13, 2016","4,272.48","4,242.73","4,276.45","4,233.22","-","0.71%"
"Dec 12, 2016","4,242.52","4,271.21","4,273.20","4,224.37","-","-0.61%"
"Dec 09, 2016","4,268.43","4,224.68","4,275.60","4,217.81","-","1.04%"
"Dec 07, 2016","4,224.67","4,214.38","4,230.41","4,207.55","-","0.24%"
"Dec 06, 2016","4,214.38","4,206.44","4,228.86","4,194.83","-","0.19%"
"Dec 05, 2016","4,206.44","4,205.28","4,216.07","4,193.82","-","0.08%"
"Dec 02, 2016","4,202.98","4,199.95","4,209.62","4,180.08","-","0.13%"
"Dec 01, 2016","4,197.48","4,210.47","4,224.38","4,194.95","-","-0.23%"
"Nov 30, 2016","4,207.24","4,172.73","4,215.84","4,168.95","-","0.79%"
"Nov 29, 2016","4,174.29","4,202.20","4,209.46","4,168.04","-","-0.68%"
"Nov 28, 2016","4,202.75","4,211.56","4,221.37","4,199.42","-","-0.19%"
"Nov 25, 2016","4,210.75","4,197.58","4,214.67","4,197.35","-","0.34%"
"Nov 24, 2016","4,196.40","4,227.29","4,232.09","4,193.52","-","-0.60%"
"Nov 23, 2016","4,221.89","4,216.35","4,224.67","4,195.17","-","0.12%"
"Nov 22, 2016","4,216.62","4,261.96","4,271.45","4,211.75","-","-0.40%"
"Nov 21, 2016","4,233.55","4,185.78","4,236.38","4,174.94","-","1.14%"
"Nov 18, 2016","4,185.78","4,185.71","4,192.69","4,174.94","-","0.00%"
"Nov 17, 2016","4,185.71","4,189.22","4,195.29","4,174.76","-","0.08%"
"Nov 16, 2016","4,182.48","4,152.88","4,189.58","4,148.07","-","0.71%"
"Nov 15, 2016","4,153.04","4,103.95","4,164.53","4,103.85","-","1.19%"
"Nov 14, 2016","4,104.40","4,150.39","4,161.07","4,101.19","-","-1.11%"
"Nov 11, 2016","4,150.39","4,214.86","4,216.99","4,137.98","-","-1.51%"
"Nov 10, 2016","4,214.06","4,305.48","4,326.08","4,207.91","-","-1.89%"
"Nov 09, 2016","4,295.32","4,282.83","4,298.31","4,244.36","-","-0.18%"
"Nov 08, 2016","4,302.85","4,259.55","4,306.18","4,246.82","-","1.22%"
"Nov 07, 2016","4,251.19","4,214.95","4,272.97","4,214.95","-","0.90%"
"Nov 04, 2016","4,213.17","4,243.80","4,245.92","4,208.00","-","-0.68%"
"Nov 03, 2016","4,241.91","4,262.72","4,268.08","4,238.44","-","-0.49%"
"Nov 02, 2016","4,262.98","4,290.43","4,290.85","4,255.54","-","-0.62%"
"Oct 28, 2016","4,289.78","4,303.38","4,308.48","4,275.52","-","-0.30%"
"Oct 27, 2016","4,302.66","4,302.71","4,308.88","4,296.08","-","0.17%"
"Oct 26, 2016","4,295.29","4,316.30","4,321.02","4,280.58","-","-0.41%"
"Oct 25, 2016","4,313.02","4,277.31","4,316.34","4,277.31","-","0.87%"
"Oct 24, 2016","4,275.99","4,260.32","4,287.34","4,260.32","-","0.40%"
"Oct 21, 2016","4,258.90","4,237.40","4,264.07","4,233.86","-","0.56%"
"Oct 20, 2016","4,235.28","4,255.37","4,265.11","4,228.53","-","-0.50%"
"Oct 19, 2016","4,256.38","4,203.04","4,259.99","4,203.04","-","1.29%"
"Oct 18, 2016","4,202.16","4,152.80","4,204.38","4,152.66","-","1.21%"
"Oct 17, 2016","4,151.79","4,140.68","4,160.20","4,132.98","-","0.26%"
"Oct 14, 2016","4,141.16","4,126.25","4,144.85","4,124.60","-","0.38%"
"Oct 13, 2016","4,125.40","4,113.25","4,127.87","4,080.01","-","0.32%"
"Oct 12, 2016","4,112.20","4,099.91","4,117.28","4,093.53","-","0.21%"
"Oct 11, 2016","4,103.55","4,076.58","4,105.56","4,065.95","-","0.68%"
"Oct 07, 2016","4,075.68","4,075.66","4,087.40","4,071.49","-","-0.04%"
"Oct 06, 2016","4,077.28","4,085.02","4,085.62","4,065.39","-","-0.19%"
"Oct 05, 2016","4,085.15","4,061.48","4,091.18","4,048.94","-","0.54%"
"Oct 04, 2016","4,063.26","4,038.04","4,066.58","4,037.86","-","0.65%"
"Oct 03, 2016","4,036.95","4,015.26","4,040.94","4,014.05","-","0.54%"
"Sep 30, 2016","4,015.25","4,052.41","4,054.51","4,006.69","-","-0.92%"
"Sep 29, 2016","4,052.33","4,065.08","4,070.46","4,046.21","-","-0.29%"
"Sep 28, 2016","4,063.94","4,054.69","4,065.99","4,046.38","-","0.28%"
"Sep 27, 2016","4,052.52","4,092.49","4,092.90","4,043.13","-","-0.90%"
"Sep 26, 2016","4,089.39","4,095.12","4,102.43","4,078.31","-","-0.11%"
"Sep 23, 2016","4,094.00","4,100.17","4,107.87","4,075.94","-","-0.15%"
"Sep 22, 2016","4,100.17","4,074.90","4,103.29","4,074.90","-","0.63%"
"Sep 21, 2016","4,074.70","4,063.73","4,076.81","4,059.66","-","0.29%"
"Sep 20, 2016","4,063.01","4,048.29","4,074.55","4,041.79","-","0.36%"
"Sep 16, 2016","4,048.29","4,067.75","4,070.59","4,032.47","-","-0.46%"
"Sep 15, 2016","4,066.88","4,065.55","4,077.01","4,063.31","-","0.04%"
"Sep 14, 2016","4,065.27","4,063.20","4,073.01","4,060.16","-","0.03%"
"Sep 13, 2016","4,064.04","4,067.71","4,068.06","4,051.21","-","-0.09%"
"Sep 12, 2016","4,067.89","4,092.71","4,092.71","4,054.39","-","-0.61%"
"Sep 09, 2016","4,092.76","4,105.73","4,116.09","4,087.98","-","-0.33%"
"Sep 08, 2016","4,106.14","4,114.38","4,117.69","4,095.78","-","-0.21%"
"Sep 07, 2016","4,114.96","4,134.31","4,134.31","4,105.70","-","-0.46%"
"Sep 06, 2016","4,133.97","4,129.78","4,146.62","4,110.05","-","0.09%"
"Sep 05, 2016","4,130.13","4,146.04","4,150.33","4,118.95","-","-0.24%"
"Sep 02, 2016","4,140.15","4,120.89","4,143.07","4,120.65","-","0.47%"
"Sep 01, 2016","4,120.80","4,123.26","4,129.14","4,109.66","-","0.04%"
"Aug 31, 2016","4,119.28","4,139.83","4,150.26","4,110.52","-","-0.52%"
"Aug 30, 2016","4,140.72","4,155.13","4,171.28","4,138.27","-","-0.35%"
"Aug 29, 2016","4,155.35","4,147.60","4,162.97","4,145.66","-","0.31%"
"Aug 26, 2016","4,142.51","4,152.84","4,157.45","4,134.48","-","-0.25%"
"Aug 25, 2016","4,153.02","4,159.30","4,167.80","4,148.49","-","-0.16%"
"Aug 24, 2016","4,159.86","4,167.81","4,183.35","4,152.82","-","-0.29%"
"Aug 23, 2016","4,172.09","4,162.40","4,182.13","4,159.01","-","0.30%"
"Aug 22, 2016","4,159.49","4,144.55","4,165.03","4,123.84","-","0.29%"
"Aug 19, 2016","4,147.42","4,143.59","4,154.20","4,136.34","-","0.09%"
"Aug 18, 2016","4,143.81","4,132.59","4,146.87","4,124.00","-","0.27%"
"Aug 17, 2016","4,132.50","4,170.30","4,173.61","4,121.66","-","-0.91%"
"Aug 16, 2016","4,170.30","4,160.34","4,175.21","4,159.37","-","0.24%"
"Aug 12, 2016","4,160.28","4,151.50","4,167.79","4,142.56","-","0.21%"
"Aug 11, 2016","4,151.63","4,135.42","4,155.74","4,126.87","-","0.42%"
"Aug 10, 2016","4,134.18","4,150.51","4,150.66","4,127.45","-","-0.34%"
"Aug 09, 2016","4,148.26","4,135.98","4,149.65","4,133.29","-","0.22%"
"Aug 08, 2016","4,139.25","4,121.06","4,142.10","4,120.92","-","0.45%"
"Aug 05, 2016","4,120.89","4,116.85","4,126.78","4,110.47","-","0.10%"
"Aug 04, 2016","4,116.85","4,096.82","4,120.67","4,096.59","-","0.46%"
"Aug 03, 2016","4,097.83","4,088.31","4,109.61","4,086.80","-","0.21%"
"Aug 02, 2016","4,089.07","4,120.67","4,121.04","4,081.01","-","-0.71%"
"Aug 01, 2016","4,118.24","4,117.47","4,130.56","4,096.73","-","0.02%"
"Jul 29, 2016","4,117.47","4,140.52","4,141.83","4,108.58","-","-0.53%"
"Jul 28, 2016","4,139.38","4,147.85","4,150.80","4,134.51","-","-0.18%"
"Jul 27, 2016","4,146.67","4,150.19","4,161.42","4,144.13","-","-0.04%"
"Jul 26, 2016","4,148.53","4,144.59","4,156.47","4,140.15","-","0.10%"
"Jul 25, 2016","4,144.46","4,145.15","4,153.22","4,132.25","-","0.02%"
"Jul 22, 2016","4,143.81","4,121.37","4,149.73","4,120.01","-","0.54%"
"Jul 21, 2016","4,121.37","4,108.57","4,124.68","4,097.19","-","0.31%"
"Jul 20, 2016","4,108.70","4,141.92","4,152.66","4,100.23","-","-0.75%"
"Jul 19, 2016","4,139.71","4,112.95","4,142.45","4,112.00","-","0.67%"
"Jul 18, 2016","4,112.28","4,103.02","4,118.44","4,098.24","-","0.33%"
"Jul 15, 2016","4,098.61","4,067.15","4,102.95","4,067.15","-","0.58%"
"Jul 14, 2016","4,074.97","4,047.98","4,080.34","4,047.98","-","0.67%"
"Jul 13, 2016","4,048.02","4,063.29","4,063.29","4,037.30","-","-0.29%"
"Jul 12, 2016","4,059.87","4,034.94","4,084.32","4,034.43","-","0.64%"
"Jul 11, 2016","4,034.24","4,021.12","4,038.70","4,012.34","-","0.23%"
"Jul 08, 2016","4,024.96","3,996.72","4,026.41","3,996.68","-","0.68%"
"Jul 07, 2016","3,997.71","3,993.67","4,006.41","3,993.67","-","0.07%"
"Jul 06, 2016","3,994.96","4,028.39","4,029.40","3,992.42","-","-0.58%"
"Jul 05, 2016","4,018.07","4,029.73","4,031.49","4,005.97","-","-0.28%"
"Jul 04, 2016","4,029.17","4,029.91","4,044.02","4,028.50","-","-0.01%"
"Jul 01, 2016","4,029.51","3,995.65","4,034.13","3,992.02","-","0.84%"
"Jun 30, 2016","3,995.91","3,978.49","3,998.67","3,971.39","-","0.44%"
