"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 14, 2018","6,816.90","6,850.00","6,950.00","6,800.00","510.44K","-0.57%"
"Feb 13, 2018","6,856.20","6,850.10","6,999.00","6,850.00","60.05K","0.09%"
"Feb 12, 2018","6,850.10","6,858.70","7,029.70","6,850.00","342.09K","-0.13%"
"Feb 09, 2018","6,858.70","7,073.50","7,100.00","6,832.80","160.90K","-3.04%"
"Feb 08, 2018","7,073.50","7,199.50","7,199.00","7,070.00","195.75K","-1.75%"
"Feb 07, 2018","7,199.50","7,045.80","7,200.20","7,045.80","376.02K","2.18%"
"Feb 06, 2018","7,045.80","7,119.40","7,199.00","6,860.00","261.55K","-1.03%"
"Feb 05, 2018","7,119.40","7,297.10","7,380.00","7,070.00","160.43K","-2.44%"
"Feb 02, 2018","7,297.10","7,275.00","7,379.80","7,215.00","156.59K","0.30%"
"Feb 01, 2018","7,275.00","7,300.00","7,300.00","7,180.00","363.88K","0.73%"
"Jan 31, 2018","7,222.20","7,388.00","7,383.70","7,202.00","228.87K","-2.24%"
"Jan 30, 2018","7,388.00","7,364.60","7,399.80","7,231.10","131.81K","0.32%"
"Jan 29, 2018","7,364.60","7,322.70","7,394.90","7,220.10","236.11K","0.57%"
"Jan 26, 2018","7,322.70","7,184.30","7,347.90","7,184.30","70.34K","1.93%"
"Jan 25, 2018","7,184.30","7,240.50","7,350.00","7,155.10","139.18K","-0.78%"
"Jan 24, 2018","7,240.50","7,297.40","7,280.00","7,160.00","99.51K","-0.78%"
"Jan 23, 2018","7,297.40","7,299.10","7,350.00","7,280.00","395.85K","-0.02%"
"Jan 22, 2018","7,299.10","7,357.90","7,380.00","7,298.90","264.93K","-0.80%"
"Jan 19, 2018","7,357.90","7,340.00","7,395.00","7,300.00","125.08K","0.19%"
"Jan 18, 2018","7,343.80","7,225.50","7,350.00","7,100.00","318.28K","1.64%"
"Jan 17, 2018","7,225.50","7,100.00","7,290.00","7,100.00","214.54K","1.77%"
"Jan 15, 2018","7,100.00","7,130.00","7,140.00","7,090.00","241.82K","0.25%"
"Jan 12, 2018","7,082.00","7,047.30","7,150.00","6,915.10","149.31K","0.49%"
"Jan 11, 2018","7,047.30","7,079.60","7,054.00","7,000.10","191.14K","-0.46%"
"Jan 10, 2018","7,079.60","7,095.70","7,140.00","7,005.00","142.98K","-0.23%"
"Jan 09, 2018","7,095.70","7,156.90","7,180.00","7,016.00","512.76K","-0.86%"
"Jan 08, 2018","7,156.90","7,258.30","7,300.10","7,150.00","198.74K","-1.40%"
"Jan 05, 2018","7,258.30","7,237.70","7,280.00","7,150.00","179.13K","0.28%"
"Jan 04, 2018","7,237.70","6,934.90","7,247.00","6,930.00","496.95K","4.37%"
"Jan 03, 2018","6,934.90","6,938.40","6,950.00","6,859.90","126.65K","-0.05%"
"Jan 02, 2018","6,938.40","6,913.30","6,998.70","6,900.00","198.27K","0.36%"
"Dec 29, 2017","6,913.30","6,900.00","6,920.00","6,900.00","100.06K","-0.14%"
"Dec 28, 2017","6,922.70","6,892.90","6,940.00","6,900.00","172.40K","0.43%"
"Dec 27, 2017","6,892.90","6,855.00","6,950.00","6,850.00","95.58K","0.55%"
"Dec 26, 2017","6,855.00","6,950.00","6,950.20","6,849.00","82.83K","-0.65%"
"Dec 22, 2017","6,900.00","6,661.00","6,900.00","6,663.00","149.13K","3.59%"
"Dec 21, 2017","6,661.00","6,802.10","6,975.00","6,651.00","252.18K","-2.07%"
"Dec 20, 2017","6,802.10","6,944.10","7,000.00","6,760.00","247.08K","-2.04%"
"Dec 19, 2017","6,944.10","6,998.70","7,340.00","6,900.00","344.04K","-0.78%"
"Dec 18, 2017","6,998.70","6,625.80","7,500.00","6,595.00","1.26M","5.63%"
"Dec 15, 2017","6,625.80","6,523.90","6,900.00","6,490.00","601.55K","1.56%"
"Dec 14, 2017","6,523.90","6,498.20","6,545.00","6,380.00","168.56K","0.40%"
"Dec 13, 2017","6,498.20","6,322.50","6,574.00","6,300.00","230.86K","2.78%"
"Dec 12, 2017","6,322.50","6,291.80","6,360.00","6,285.00","96.44K","0.49%"
"Dec 11, 2017","6,291.80","6,159.50","6,450.00","6,159.80","151.09K","2.15%"
"Dec 07, 2017","6,159.50","6,081.10","6,230.00","5,950.00","241.09K","1.29%"
"Dec 06, 2017","6,081.10","6,099.80","6,500.00","6,000.00","179.98K","-0.31%"
"Dec 05, 2017","6,099.80","6,208.40","6,200.00","6,002.00","113.44K","-1.75%"
"Dec 04, 2017","6,208.40","6,198.70","6,290.00","6,122.00","160.81K","0.16%"
"Dec 01, 2017","6,198.70","6,257.90","6,299.90","6,122.00","77.19K","-0.95%"
"Nov 30, 2017","6,257.90","6,385.50","6,400.00","6,110.00","665.19K","-2.00%"
"Nov 29, 2017","6,385.50","6,224.30","6,400.00","6,270.00","255.52K","2.59%"
"Nov 28, 2017","6,224.30","6,273.40","6,300.00","6,150.10","130.50K","-0.78%"
"Nov 27, 2017","6,273.40","6,287.80","6,435.90","6,200.00","156.57K","-0.23%"
"Nov 24, 2017","6,287.80","6,237.20","6,450.00","6,199.00","155.71K","0.81%"
"Nov 23, 2017","6,237.20","6,282.00","6,499.80","6,150.00","94.61K","-0.71%"
"Nov 22, 2017","6,282.00","6,470.90","6,599.00","6,225.00","111.49K","-2.92%"
"Nov 21, 2017","6,470.90","6,215.40","6,699.00","6,221.10","309.58K","4.11%"
"Nov 20, 2017","6,215.40","6,702.90","6,600.00","6,195.00","251.45K","-7.27%"
"Nov 17, 2017","6,702.90","6,660.10","6,745.90","6,670.00","156.01K","0.64%"
"Nov 16, 2017","6,660.10","6,652.00","6,750.00","6,650.00","208.49K","0.12%"
"Nov 15, 2017","6,652.00","6,732.10","6,799.90","6,601.00","248.52K","-1.19%"
"Nov 14, 2017","6,732.10","6,904.60","6,999.00","6,701.00","149.74K","-2.50%"
"Nov 13, 2017","6,904.60","7,032.40","7,000.00","6,900.00","165.62K","-1.82%"
"Nov 10, 2017","7,032.40","7,027.60","7,055.00","7,015.00","88.74K","0.07%"
"Nov 09, 2017","7,027.60","7,056.70","7,110.00","7,000.00","82.82K","-0.41%"
"Nov 08, 2017","7,056.70","7,184.10","7,184.10","7,027.00","93.93K","-1.77%"
"Nov 07, 2017","7,184.10","7,347.10","7,400.00","7,135.00","148.25K","-2.22%"
"Nov 06, 2017","7,347.10","7,208.10","7,370.00","7,108.00","456.01K","1.93%"
"Nov 03, 2017","7,208.10","7,300.00","7,300.00","7,100.10","133.08K","-1.31%"
"Nov 02, 2017","7,303.80","7,397.60","7,350.00","7,250.00","194.49K","-1.27%"
"Oct 31, 2017","7,397.60","7,250.00","7,399.00","7,160.00","280.41K","2.02%"
"Oct 30, 2017","7,251.20","7,030.60","7,280.00","7,089.80","273.39K","3.14%"
"Oct 26, 2017","7,030.60","7,008.00","7,099.00","7,005.00","109.61K","0.32%"
"Oct 25, 2017","7,008.00","7,024.00","7,100.00","7,000.00","242.69K","-0.32%"
"Oct 24, 2017","7,030.20","7,064.60","7,070.00","7,020.00","294.73K","-0.49%"
"Oct 23, 2017","7,064.60","7,096.40","7,099.90","7,050.00","319.34K","-0.45%"
"Oct 20, 2017","7,096.40","7,049.10","7,199.80","7,000.00","86.03K","0.67%"
"Oct 19, 2017","7,049.10","7,060.00","7,080.50","6,969.90","268.83K","0.40%"
"Oct 18, 2017","7,021.20","7,027.20","7,100.00","7,020.00","54.80K","-0.09%"
"Oct 17, 2017","7,027.20","7,102.90","7,150.00","7,005.00","352.25K","-1.07%"
"Oct 16, 2017","7,102.90","7,063.10","7,224.50","7,066.10","209.41K","0.56%"
"Oct 13, 2017","7,063.10","7,120.00","7,250.00","7,005.00","293.99K","-0.81%"
"Oct 12, 2017","7,120.70","7,200.00","7,350.00","7,100.00","438.37K","-2.23%"
"Oct 11, 2017","7,283.10","7,120.90","7,295.00","7,125.00","503.70K","2.28%"
"Oct 10, 2017","7,120.90","7,039.00","7,144.00","7,022.00","293.29K","1.16%"
"Oct 06, 2017","7,039.40","6,869.90","7,070.00","6,750.00","258.16K","2.47%"
"Oct 05, 2017","6,869.90","6,790.00","6,898.00","6,670.00","121.86K","1.29%"
"Oct 04, 2017","6,782.30","6,660.00","6,800.00","6,625.10","429.24K","1.84%"
"Oct 03, 2017","6,660.00","6,677.70","6,674.80","6,626.00","313.83K","-0.27%"
"Oct 02, 2017","6,677.70","6,700.00","6,702.00","6,621.00","179.75K","0.87%"
"Sep 29, 2017","6,619.80","6,549.60","6,680.00","6,600.00","989.17K","1.07%"
"Sep 28, 2017","6,549.60","6,570.40","6,725.00","6,530.00","239.17K","-0.32%"
"Sep 27, 2017","6,570.40","6,601.70","6,696.00","6,500.00","155.27K","-0.47%"
"Sep 26, 2017","6,601.70","6,730.00","6,730.00","6,500.00","397.35K","-1.34%"
"Sep 25, 2017","6,691.50","6,633.90","6,757.00","6,530.00","95.73K","0.87%"
"Sep 22, 2017","6,633.90","6,680.00","6,774.30","6,630.00","171.59K","-0.44%"
"Sep 21, 2017","6,663.10","6,584.10","6,677.40","6,549.80","219.37K","1.20%"
"Sep 20, 2017","6,584.10","6,610.00","6,610.00","6,500.00","280.41K","0.73%"
"Sep 15, 2017","6,536.10","6,472.20","6,610.00","6,478.20","870.84K","0.99%"
"Sep 14, 2017","6,472.20","6,391.10","6,590.00","6,400.00","124.67K","1.27%"
"Sep 13, 2017","6,391.10","6,389.90","6,440.00","6,300.00","119.51K","0.02%"
"Sep 12, 2017","6,389.90","6,399.80","6,400.00","6,368.00","231.51K","0.24%"
"Sep 11, 2017","6,374.40","6,410.50","6,474.90","6,350.00","107.75K","-0.56%"
"Sep 08, 2017","6,410.50","6,483.50","6,650.00","6,410.00","516.26K","-1.13%"
"Sep 07, 2017","6,483.50","6,465.20","6,525.00","6,450.10","1.09M","0.28%"
"Sep 06, 2017","6,465.20","6,608.30","6,630.00","6,425.00","366.81K","-2.17%"
"Sep 05, 2017","6,608.30","6,562.70","6,649.90","6,562.00","166.81K","0.69%"
"Sep 04, 2017","6,562.70","6,554.60","6,690.00","6,554.00","120.42K","0.12%"
"Sep 01, 2017","6,554.60","6,566.20","6,650.00","6,498.00","150.45K","-0.18%"
